onset	duration	condition
8	10	sem
28.016	10	base
50.033	10	phono
68.049	10	sem
86.066	10	phono
107.099	10	base
129.132	10	phono
148.148	10	base
168.165	10	sem
191.181	10	base
211.198	10	sem
229.214	10	phono
246.231	10	sem
266.247	10	base
286.264	10	phono
308.28	10	sem
326.297	10	phono
