onset	duration	condition
7.999	10	sem
28.016	10	phono
46.032	10	sem
68.049	10	base
86.065	10	phono
109.098	10	sem
127.132	10	phono
148.148	10	base
167.164	10	phono
190.181	10	sem
207.197	10	base
227.214	10	sem
246.23	10	phono
265.247	10	base
286.28	10	sem
308.296	10	phono
327.313	10	base
