onset	duration	condition
8	10	sem
28.016	10	base
50.033	10	phono
68.049	10	sem
86.066	10	phono
107.082	10	base
129.099	10	phono
148.115	10	base
168.132	10	sem
191.148	10	base
211.165	10	sem
229.181	10	phono
246.198	10	sem
266.214	10	base
286.231	10	phono
308.247	10	sem
326.264	10	phono
