onset	duration	condition
8	10	sem
28.017	10	phono
46.05	10	sem
68.083	10	base
86.1	10	phono
109.133	10	sem
127.149	10	phono
148.182	10	base
167.199	10	phono
190.215	10	sem
207.232	10	base
227.248	10	sem
246.265	10	phono
265.281	10	base
286.298	10	sem
308.331	10	phono
327.347	10	base
