onset	duration	condition
8.023	10	sem
28.09	10	phono
46.155	10	sem
68.239	10	base
86.304	10	phono
109.39	10	sem
127.455	10	phono
148.522	10	base
167.588	10	phono
190.657	10	sem
207.72	10	base
227.787	10	sem
246.869	10	phono
265.952	10	base
287.036	10	sem
309.12	10	phono
328.186	10	base
