onset	duration	condition
8	10	sem
28.033	10	base
50.05	10	phono
68.066	10	sem
86.082	10	phono
107.099	10	base
129.115	10	phono
148.148	10	base
168.165	10	sem
191.198	10	base
211.214	10	sem
229.231	10	phono
246.247	10	sem
266.263	10	base
286.28	10	phono
308.296	10	sem
326.313	10	phono
