onset	duration	condition
7.999	10	sem
28.016	10	base
50.049	10	phono
68.066	10	sem
86.082	10	phono
107.115	10	base
129.148	10	phono
148.165	10	base
168.198	10	sem
191.214	10	base
211.231	10	sem
229.264	10	phono
246.28	10	sem
266.297	10	base
286.313	10	phono
308.33	10	sem
326.346	10	phono
