onset	duration	condition
8	10	sem
28.033	10	phono
46.05	10	sem
68.066	10	base
86.083	10	phono
109.116	10	sem
127.132	10	phono
148.149	10	base
167.166	10	phono
190.182	10	sem
207.198	10	base
227.215	10	sem
246.231	10	phono
265.248	10	base
286.264	10	sem
308.281	10	phono
327.297	10	base
