onset	duration	condition
8	10	sem
28.017	10	base
50.033	10	phono
68.05	10	sem
86.066	10	phono
107.083	10	base
129.099	10	phono
148.116	10	base
168.149	10	sem
191.182	10	base
211.198	10	sem
229.215	10	phono
246.231	10	sem
266.248	10	base
286.264	10	phono
308.281	10	sem
326.297	10	phono
